X,Y,SiteName,ObservationID,InvasiveName,ObservationDate,Observer,SurveyType,Latitude,Longitude,Town,GrossArea,InfestedArea,PlantDescription,DistributionName,AssessmentDate,TreatmentDate,TreatmentEffectiveness,TreatmentType,TreatmentPerson,TreatmentAssessmentDate,Assessor,TreatmentAssessmentNotes,TreatmentHours,ChemicalName,ChemicalConsentration,ChemicalOunces,ApplicationMethod,CertifiedApplicator,EPARegistationNumber
502180.124924853,171184.17935944,AITKEN S.F.,3017,Japanese knotweed,Oct  9 2013 ,Lisa Thornton,Credible Report,44.0408627029619,-72.4728156328125,Mendon,,,Non-woody,Scattered Dense Patches,Oct  9 2013 ,Oct  9 2013 ,Moderately Effective,Pesticide,Lisa Thornton,Jan  1 2014 ,Elizabeth Spinney,"population weakened- scattered, smaller stems",1,RODEO,6%,28.5 ,Backpack/Spot Sprayer,Forester,62719-324
502168.778353156,107144.153469454,Mt. Ascutney Resort,3019,Hemlock Woolly Adelgid,Feb 20 2018 ,Jim Esden,Visual Survey,43.4644587837061,-72.4732083210486,West Windsor,,,,,,,,,Jim Esden,,,,,,,,,,
504870.584862314,163719.126648196,Jenkins Brook  Road,3020,Hemlock Woolly Adelgid,Feb 27 2018 ,Neil Monteith,Visual Survey,43.9737269131226,-72.4393032771651,Chelsea,,,,,,,,,Neil Monteith,,,,,,,,,,
452604.373985954,129042.6987007,West Rutland State Forest,3021,Hemlock Woolly Adelgid,Mar  1 2018 ,Jim Esden,Visual Survey,43.6600754334427,-73.0876208543701,West Rutland,,,,,,,,,Jim Esden,,,,,,,,,,
498434.563322991,125753.143234814,"Marsh,Billings,Rockefeller National Historic Park",3022,Hemlock Woolly Adelgid,Feb 24 2018 ,Volunteer,Visual Survey,43.6320023524551,-72.519378781311,Woodstock (v),,,,,,,,,Volunteer,,,,,,,,,,
512650.196312184,136008.54098513,Bragg Hill Rd -Norwich,3023,Emerald Ash Borer,Mar  1 2018 ,AJ Follensbee,Visual Survey,43.7241621357889,-72.3430350787943,Norwich,5,0,,,Mar  1 2018 ,,,,AJ Follensbee,,,,,,,,,,
442966.690159792,109285.040189604,LAKE ST. CATHERINE SP,3024,Hemlock Woolly Adelgid,Feb 15 2018 ,,Biosurveillance,43.4815737399969,-73.2049942016602,_Unknown,,,,,,,,,,,,,,,,,,,
502180.124924853,171184.17935944,"3855 Vermont 100, Whitingham",3038,Emerald Ash Borer,Mar  9 2018 ,Sam Schneski,Citizen Inquiry,44.0408627029619,-72.4728156328125,Whitingham,,,,,,,,,Sam Schneski,,,,,,,,,,
465740.405184919,214807.909828072,Morse property - Bentley Ln.,3039,Emerald Ash Borer,Mar 19 2018 ,Josh Halman,Visual Survey,44.4326836685029,-72.9303194428035,Jericho,,,,,,,,,Josh Halman,,,,,,,,,,
439877.898459302,189547.798899901,Little Chicago Rd railroad,3040,Emerald Ash Borer,Mar 19 2018 ,Josh Halman,Visual Survey,44.2037159167255,-73.2521774214843,Ferrisburgh,,,,,,,,,Josh Halman,,,,,,,,,,
439520.397745777,188050.936759525,Botsford Rd. - Ferrisburg,3041,Emerald Ash Borer,Mar 19 2018 ,Josh Halman,Assessment,44.1902455695028,-73.2564608499582,Ferrisburgh,,,,,,,,,Josh Halman,,,,,,,,,,
462697.750392188,195045.493495794,Main Rd. - Huntington,3042,Emerald Ash Borer,Mar 21 2018 ,Josh Halman,Assessment,44.2547083528942,-72.9670506896749,Huntington,,,,,,,,,Josh Halman,,,,,,,,,,
521347.992541717,144885.733103106,academy rd..,3043,Emerald Ash Borer,Mar 23 2018 ,Jim Esden,Visual Survey,43.8039246001349,-72.2347489041823,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
529072.386069374,167025.578614412,927 Goshen Rd,3044,Emerald Ash Borer,Apr  5 2018 ,Jim Esden,Visual Survey,44.0028865584826,-72.1374947048975,Bradford,,,,,,,,,Jim Esden,,,,,,,,,,
499363.33860721,133685.656836117,675 Galaxy Hill Rd,3045,Emerald Ash Borer,Apr  5 2018 ,Jim Esden,Visual Survey,43.7034243206363,-72.5078644733402,Pomfret,,,,,,,,,Jim Esden,,,,,,,,,,
495275.954860989,121010.62536733,peterkin hill rd.,3047,Emerald Ash Borer,Apr 19 2018 ,Jim Esden,Visual Survey,43.5893430159616,-72.5584658115684,Woodstock,,,,,,,,,Jim Esden,,,,,,,,,,
530278.592662986,169830.986690303,Taylor Property,3048,Emerald Ash Borer,Mar 27 2018 ,Neil Monteith,Citizen Inquiry,44.0281376337894,-72.1223326070284,Bradford,,,,,,,,,Neil Monteith,,,,,,,,,,
530254.390412275,169864.20921505,Robert Taylor Property,3049,Hemlock Woolly Adelgid,Mar 27 2018 ,Neil Monteith,Citizen Inquiry,44.0284256082064,-72.1226176264524,Bradford,,,,,,,,,Neil Monteith,,,,,,,,,,
527741.449562882,212343.400160509,Danville landowner,3051,Emerald Ash Borer,Mar 27 2018 ,Kathleen Decker,Incidental Observation,44.4107781628491,-72.1517242138231,Danville,,,,,,,,,Kathleen Decker,,,,,,,,,,
528704.455416391,212514.245707933,Danville,3052,Emerald Ash Borer,Mar 29 2018 ,Kathleen Decker,Citizen Inquiry,44.4122564759303,-72.1396423578186,Danville,,,,,,,,,Kathleen Decker,,,,,,,,,,
521023.528797,145706.882918574,THETFORD HILL SF,3053,Hemlock Woolly Adelgid,May  4 2018 ,,Visual Survey,43.8113445671947,-72.2386518984279,Thetford Hill,,,,,,,,,,,,,,,,,,,
441151.880337403,128355.811894585,BOMOSEEN,3054,Hemlock Woolly Adelgid,May  2 2018 ,Jim Esden,Visual Survey,43.6530708881783,-73.2294992250227,Fair Haven,,,,,,,,,Jim Esden,,,,,,,,,,
441605.480460488,110918.867670295,BUCZEK MARSH WMA,3055,Hemlock Woolly Adelgid,May  2 2018 ,Jim Esden,Visual Survey,43.4962346307628,-73.2220102548523,Poultney,,,,,,,,,Jim Esden,,,,,,,,,,
462890.734801573,107445.949403669,Rt. 140 east of Wallingford,3056,Hemlock Woolly Adelgid,May  2 2018 ,Jim Esden,Visual Survey,43.4663404805689,-72.9586287194868,Wallingford,,,,,,,,,Jim Esden,,,,,,,,,,
443839.594505959,240919.240293869,Eagel Mountain - Milton,3058,Emerald Ash Borer,May 18 2018 ,Josh Halman,Visual Survey,44.6662547836981,-73.2081997425539,Milton,,,,,,,,,Josh Halman,,,,,,,,,,
453317.942555687,142259.592266706,Syndicate Road / Otter Creek,3059,Emerald Ash Borer,May  4 2018 ,Lars Lund,Visual Survey,43.7790550755926,-73.0799174036963,Brandon,,,,,,,,,Lars Lund,,,,,,,,,,
449995.461170987,109051.424369164,Route 133 / Otis Road,3060,Emerald Ash Borer,Apr 27 2018 ,Lars Lund,Visual Survey,43.4799505599287,-73.1181323259278,Middletown Springs,,,,,,,,,Lars Lund,,,,,,,,,,
456466.029857762,101251.555726244,East Road / White Birch Drive,3061,Emerald Ash Borer,May 17 2018 ,Lars Lund,Visual Survey,43.4101708221557,-73.0374731966191,Tinmouth,,,,,,,,,Lars Lund,,,,,,,,,,
455521.936996766,120156.418845293,140 Clark Hill Road,3062,Emerald Ash Borer,May 24 2018 ,Lars Lund,Visual Survey,43.580326174152,-73.0506744895081,West Rutland,,,,,,,,,Lars Lund,,,,,,,,,,
444979.143558344,129734.357093362,282 Pencil Mill Road,3064,Emerald Ash Borer,Jun 12 2018 ,Lars Lund,Visual Survey,43.6658110391819,-73.1821599515934,Castleton,,,,,,,,,Lars Lund,,,,,,,,,,
467727.000759704,81357.4080535757,172 Main Street,3065,Emerald Ash Borer,May 30 2018 ,Lars Lund,Visual Survey,43.2316894464343,-72.8973429689829,Peru,,,,,,,,,Lars Lund,,,,,,,,,,
459574.12628611,107642.791375602,Mooney Road,3066,Emerald Ash Borer,May 25 2018 ,Lars Lund,Visual Survey,43.4678868302586,-72.9995632304404,Wallingford,,,,,,,,,Lars Lund,,,,,,,,,,
440680.380569904,130682.18961886,Glen Lake causeway,3067,Hemlock Woolly Adelgid,May 25 2018 ,Lars Lund,Invasive Search/Survey,43.67396271857,-73.2355553898961,Castleton,,,,,,,,,Lars Lund,,,,,,,,,,
496507.117067974,96946.0108462718,Graves Rd.,3068,Emerald Ash Borer,Jun 13 2018 ,Jim Esden,Visual Survey,43.3726629856272,-72.5430872875364,Baltimore,,,,,,,,,Jim Esden,,,,,,,,,,
445810.83904135,221499.557883269,CCV - Winooski,3071,Emerald Ash Borer,Jun 18 2018 ,Josh Halman,Biosurveillance,44.4916836988009,-73.1812820746522,Winooski,,,,,,,,,Josh Halman,,,,,,,,,,
463105.000760184,114055.338790583,Innovation Drive,3072,Emerald Ash Borer,Jun 29 2018 ,Lars Lund,Visual Survey,43.5257506185857,-72.9564082650847,Clarendon,,,,,,,,,Lars Lund,,,,,,,,,,
463238.739442652,126653.756649424,Post Road,3073,Emerald Ash Borer,Jun 28 2018 ,Lars Lund,Visual Survey,43.6391852191421,-72.95556014458,Rutland Town,,,,,,,,,Lars Lund,,,,,,,,,,
509279.069374704,109094.410015282,"main street, windsor",3074,Emerald Ash Borer,Jul  8 2018 ,Jim Esden,Visual Survey,43.4820350483767,-72.3852656483574,Windsor,,,,,,,,,Jim Esden,,,,,,,,,,
473238.454200278,42817.9681928911,Stowe Hill Rd,3077,Emerald Ash Borer,Jul 12 2018 ,Jim Esden,Visual Survey,42.8850054677193,-72.8275938087065,Wilmington,,,,,,,,,Jim Esden,,,,,,,,,,
471549.089286498,35304.0982282906,No. Ryder Pond Rd.,3078,Emerald Ash Borer,Jul 12 2018 ,Jim Esden,Visual Survey,42.8173359226686,-72.8479138046264,Whitingham,,,,,,,,,Jim Esden,,,,,,,,,,
500496.031766844,184217.064531268,"Cynthia Fortin Graniteville Road, ",3079,Emerald Ash Borer,Jul 17 2018 ,Neil Monteith,Citizen Inquiry,44.158178,-72.4938278,Barre Town,,,,,,,,,Neil Monteith,,,,,,,,,,
512625.803453867,148874.386313335,Whitcomb Hill Road,3080,Emerald Ash Borer,Jul 23 2018 ,Neil Monteith,Visual Survey,43.8400354230891,-72.3429803904602,Strafford,,,,,,,,,Neil Monteith,,,,,,,,,,
556669.284235587,228999.54964331,VICTORY BASIN WMA,3081,Japanese knotweed,May 15 2017 ,Doug Morin,Incidental Observation,44.5589562241068,-71.7866750214847,_Unknown,,,,,May 15 2017 ,,,,Doug Morin,,,,,,,,,,
556694.008498445,227988.503458575,VICTORY BASIN WMA,3082,Japanese knotweed,May 15 2017 ,Doug Morin,Incidental Observation,44.5499187710344,-71.7864616834576,_Unknown,,,,,,,,,Doug Morin,,,,,,,,,,
556671.63552592,226910.371070363,VICTORY BASIN WMA,3083,Japanese knotweed,Jul 27 2018 ,Doug Morin,ARRA project,44.5402485647487,-71.7869389791571,_Unknown,,,,,,,,,Doug Morin,,,,,,,,,,
501030.806644376,87324.3452203039,Craigue Hill Road,3084,Emerald Ash Borer,Jul 31 2018 ,Barbara Schultz,Incidental Observation,43.2861140986794,-72.4872878298361,Springfield,,,,,,,,,Barbara Schultz,,,,,,,,,,
451192.00208361,203955.116891513,Aubuchon - Hinesburg,3085,Emerald Ash Borer,Aug  9 2018 ,Josh Halman,Assessment,44.3341717021425,-73.1119660007879,Hinesburg,,,,,,,,,Josh Halman,,,,,,,,,,
458655.244170177,237451.489089496,"westford road, westford",3086,Emerald Ash Borer,Aug 24 2018 ,Dan Dillner,Citizen Inquiry,44.636134565695,-73.0211050753728,Westford,,,,,,,,,Dan Dillner,,,,,,,,,,
452249.421414464,30722.7425108636,Stamford Positive Trap Site,3092,Emerald Ash Borer,Aug  2 2018 ,Barbara Schultz,Visual Survey,42.7750587843768,-73.0835277810688,Stamford,,,,,,,,,Barbara Schultz,,,,,,,,,,
454020.953246249,30066.397054364,Stamford Roadside,3093,Emerald Ash Borer,Aug  2 2018 ,Barbara Schultz,Visual Survey,42.7692683885129,-73.0618098634461,Stamford,,,,,,,,,Barbara Schultz,,,,,,,,,,
448945.932585587,227708.321695862,Wolcott property,3094,Emerald Ash Borer,Sep  4 2018 ,Josh Halman,Citizen Inquiry,44.5477552422892,-73.1425151102561,Colchester,,,,,,,,,Josh Halman,,,,,,,,,,
442927.237761989,213767.64085347,Pinehaven shores - Shelburne,3096,Emerald Ash Borer,Sep 24 2018 ,Josh Halman,Citizen Inquiry,44.4219219052158,-73.2167497468985,Shelburne,,,,,,,,,Josh Halman,,,,,,,,,,
491505.409731953,159489.586905672,East Bethel Road,3097,Emerald Ash Borer,Sep 28 2018 ,Neil Monteith,Citizen Inquiry,43.9355572520416,-72.6057888269348,Randolph Center,,,,,,,,,Neil Monteith,,,,,,,,,,
567417.455001582,246705.806207238,WEST MOUNTAIN WMA,3098,Common reed,Oct  8 2018 ,Doug Morin,ARRA project,44.7173866020833,-71.6490823996013,_Unknown,,,,,,,,,Doug Morin,,,,,,,,,,
509701.379437683,270274.875099653,"FHM plot - Troy, VT",3099,Emerald Ash Borer,Oct  9 2018 ,Josh Halman,Credible Report,44.9326193782638,-72.3771282812714,Troy,,,,,,,,,Josh Halman,,,,,,,,,,
444384.869047147,236080.405932158,Sandbar WMA,3100,Emerald Ash Borer,Oct 12 2018 ,Josh Halman,Citizen Inquiry,44.6227695345298,-73.2008026360551,Milton,,,,,,,,,Josh Halman,,,,,,,,,,
556653.491962352,228988.298930249,VICTORY BASIN WMA,3101,Japanese knotweed,Oct 22 2018 ,,ARRA project,44.5589469054227,-71.786871890043,_Unknown,,,,,,,,,,,,,,,,,,,
565756.887747729,243254.637536005,WEST MOUNTAIN WMA,3102,Common reed,Oct 29 2018 ,,ARRA project,44.6865066858448,-71.670493062975,_Unknown,,,,,,,,,,,,,,,,,,,
495740.223352194,36590.838521467,Cersosimo,3104,Elongate Hemlock Scale,Nov 30 2018 ,Jim Esden,Visual Survey,42.8294341824984,-72.5520975998483,Brattleboro,,,,,,,,,Jim Esden,,,,,,,,,,
494931.207441885,26049.4608430378,ROARING BROOK WMA,3105,Elongate Hemlock Scale,Nov 30 2018 ,Jim Esden,Visual Survey,42.7344717901204,-72.561875700943,Vernon,,,,,,,,,Jim Esden,,,,,,,,,,
496858.831649689,33191.032137177,Vernon church,3106,Elongate Hemlock Scale,Nov 30 2018 ,Jim Esden,Visual Survey,42.7987772666417,-72.5384422728022,Vernon,,,,,,,,,Jim Esden,,,,,,,,,,
461685.220719468,269204.172535596,Pine Plains Rd - Highgate,3109,Emerald Ash Borer,Dec  4 2018 ,Josh Halman,Credible Report,44.9220342987432,-72.9852920042935,Highgate,,,,,,,,,Josh Halman,,,,,,,,,,
509376.405725613,233125.823961863,Davis Craftsbury,3110,Emerald Ash Borer,Dec 18 2018 ,Neil Monteith,Citizen Inquiry,44.5982863856938,-72.3819394434386,Craftsbury,,,,,,,,,Neil Monteith,,,,,,,,,,
442147.592968215,132480.447441089,Half Moon State Park,3114,Hemlock Woolly Adelgid,Jan  7 2019 ,Jim Esden,Visual Survey,43.6903354703203,-73.2175520942768,Hubbardton,,,,,,,,,Jim Esden,,,,,,,,,,
465062.793812729,120544.393612857,Aitkin SF,3115,Hemlock Woolly Adelgid,Jan  7 2019 ,Jim Esden,Visual Survey,43.5843350474327,-72.9325677156372,Mendon,,,,,,,,,Jim Esden,,,,,,,,,,
504700.911806193,84826.2772725133,Meeting Waters YMCA Camp,3116,Hemlock Woolly Adelgid,Dec 19 2018 ,Jim Esden,Visual Survey,43.2635668295982,-72.4421311616821,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
508217.988830246,149578.555255129,CLOVER HILL WMA,3117,Hemlock Woolly Adelgid,Jan 15 2019 ,Jim Esden,Visual Survey,43.8464053558859,-72.397799611084,Strafford,,,,,,,,,Jim Esden,,,,,,,,,,
511390.945275886,151472.030592036,Alger Brook Rd,3118,Hemlock Woolly Adelgid,Jan 15 2019 ,Jim Esden,Visual Survey,43.8633985147548,-72.3583174943848,Strafford,,,,,,,,,Jim Esden,,,,,,,,,,
522621.225701472,149078.636870918,Houghton Hill Rd.,3119,Hemlock Woolly Adelgid,Jan 28 2019 ,Jim Esden,Visual Survey,43.841558989353,-72.2186856345523,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
519693.688561714,143758.472406954,union village dam,3120,Hemlock Woolly Adelgid,Jan 28 2019 ,Jim Esden,Visual Survey,43.7938117550161,-72.255282115416,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
440140.929682933,128075.885825437,FPR gate near abandoned quarry on Scotch Hill Rd.,3121,Hemlock Woolly Adelgid,Feb  1 2019 ,Jim Esden,Visual Survey,43.6505087159688,-73.2419719388251,Fair Haven,,,,,,,,,Jim Esden,,,,,,,,,,
441808.638793718,111028.215741447,Buczek Marsh WMA,3122,Hemlock Woolly Adelgid,Feb  1 2019 ,Jim Esden,Visual Survey,43.4972189017306,-73.2195426225586,Poultney (v),,,,,,,,,Jim Esden,,,,,,,,,,
517254.767091626,146995.984695563,"Ompompanoosuc River, Rt. 132 and Tucker Hill  Rd.",3123,Hemlock Woolly Adelgid,Feb 11 2019 ,Jim Esden,Visual Survey,43.8229749559973,-72.2854901552124,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
527297.260754226,157940.370713217,Morey Lake Access Area,3124,Hemlock Woolly Adelgid,Feb 11 2019 ,Jim Esden,Visual Survey,43.9212426258573,-72.160070061676,Fairlee,,,,,,,,,Jim Esden,,,,,,,,,,
460502.77075662,96238.332071462,Otter Creek WMA,3125,Hemlock Woolly Adelgid,Feb 12 2019 ,Jim Esden,Visual Survey,43.3652778285744,-72.987284779541,Danby,,,,,,,,,Jim Esden,,,,,,,,,,
460626.56363794,107725.441646367,Elfin Lake,3126,Hemlock Woolly Adelgid,Feb 12 2019 ,Jim Esden,Visual Survey,43.4686768510575,-72.9865766763611,Wallingford,,,,,,,,,Jim Esden,,,,,,,,,,
503644.827299693,86003.2246848104,upper MUCKROSS SP,3127,Hemlock Woolly Adelgid,Feb 25 2019 ,Jim Esden,Visual Survey,43.2741751409121,-72.4550909068853,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
478398.963847824,80748.5189397488,LOWELL LAKE SP,3128,Hemlock Woolly Adelgid,Mar  1 2019 ,Jim Esden,Visual Survey,43.2266352748985,-72.7659025633774,Londonderry,,,,,,,,,Jim Esden,,,,,,,,,,
502499.938953896,86891.4597888163,Upper Toonerville Trail,3129,Hemlock Woolly Adelgid,Apr  3 2019 ,Jim Esden,Visual Survey,43.2821820090976,-72.4691869972665,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
505683.08014008,85082.5447135943,I - 91 exit 7 exchange,3130,Hemlock Woolly Adelgid,Apr  3 2019 ,Jim Esden,Visual Survey,43.2659030882921,-72.4299623175112,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
498360.857021359,88035.4692095111,Chester Rd. ( Rt. 11),3131,Hemlock Woolly Adelgid,Apr  4 2019 ,Jim Esden,Visual Survey,43.2925263348468,-72.5202429683239,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
507535.042723827,98826.8345162002,Wilgus State Park,3132,Hemlock Woolly Adelgid,Jan 18 2019 ,Jim Esden,Visual Survey,43.3896245807785,-72.4069515391479,Weathersfield,,,,,,,,,Jim Esden,,,,,,,,,,
494709.349606092,35736.1951779551,FORT DUMMER SP,3133,Hemlock Woolly Adelgid,Apr 30 2019 ,Jim Esden,Visual Survey,42.8216977645621,-72.5647237613606,Guilford,,,,,,,,,Jim Esden,,,,,,,,,,
505900.087835871,187853.045615714,"Thurman Dixe Revoir, Barre City Water Department",3134,Emerald Ash Borer,May 14 2019 ,Neil Monteith,Visual Survey,44.1908872550394,-72.4262103226094,Orange,,,,,,,,,Neil Monteith,,,,,,,,,,
462258.224074504,112982.342277842,LOWER CLARENDON GORGE SF,3136,Emerald Ash Borer,Jun 24 2019 ,Barbara Schultz,Citizen Inquiry,43.5160963767406,-72.9667546770759,Clarendon,,,,,,,,,Barbara Schultz,,,,,,,,,,
497429.316420487,92479.5526667856,112 Main Street,3137,Emerald Ash Borer,Jun 24 2019 ,Barbara Schultz,Citizen Inquiry,43.3324855674125,-72.5317274300413,North Springfield,,,,,,,,,Barbara Schultz,,,,,,,,,,
499242.013522861,267778.343690053,JAY STATE FOREST,3138,Japanese knotweed,Jul  1 2019 ,Louis Bushey,Visual Survey,44.9101739456195,-72.5095606122564,Montgomery,,,,,,,,,Louis Bushey,,,,,,,,,,
505232.91012266,110723.197463141,WINDSOR GRASSLANDS WMA,3139,Emerald Ash Borer,Jul 17 2019 ,Jim Esden,Credible Report,43.4967432974504,-72.4353444066653,Windsor,,,,,,,,,Jim Esden,,,,,,,,,,
506312.721194616,106313.526878134,Windsor Trail parking lot,3140,Emerald Ash Borer,Jul 17 2019 ,Jim Esden,Credible Report,43.4569687720592,-72.422046661377,Windsor,,,,,,,,,Jim Esden,,,,,,,,,,
492914.563611122,39847.9797157248,80 Mcintosh Lane,3141,Emerald Ash Borer,Jul 22 2019 ,Jim Esden,Citizen Inquiry,42.8586702640024,-72.5867113949046,Brattleboro,,,,,,,,,Jim Esden,,,,,,,,,,
451012.713714315,221469.400535939,Essex Jct - Pearl St.,3142,Emerald Ash Borer,Aug 28 2019 ,Josh Halman,Citizen Inquiry,44.4917543832501,-73.1159123037585,Essex Junction (v),,,,,,,,,Josh Halman,,,,,,,,,,
519517.99803405,143291.313666609,Union Village Dam,3144,Hemlock Woolly Adelgid,Nov 13 2019 ,Jim Esden,Visual Survey,43.7895878614201,-72.2575308084412,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
522937.680769582,155246.163704886,Treasure Island,3145,Hemlock Woolly Adelgid,Dec 16 2019 ,Jim Esden,Visual Survey,43.897065178176,-72.2145081758423,West Fairlee,,,,,,,,,Jim Esden,,,,,,,,,,
565453.547977582,246585.561784587,WEST MOUNTAIN WMA,3146,Common reed,Jan  6 2020 ,,Aerial Survey Ground Check,44.71652,-71.67391,_Unknown,,,,,,,,,,,,,,,,,,,
549649.802398685,274694.193604444,BILL SLADYK WMA,3147,Common reed,Jan  6 2020 ,,Aerial Survey Ground Check,44.9706866067767,-71.8705532982268,_Unknown,,,,,,,,,,,,,,,,,,,
527329.338756173,157951.613663308,Lake Morey fishing access,3148,Hemlock Woolly Adelgid,Jan  8 2020 ,Jim Esden,Visual Survey,43.9212661896804,-72.1596622467041,Fairlee,,,,,,,,,Jim Esden,,,,,,,,,,
522914.23265714,145724.231242542,I-91 exit 14 exchange,3149,Hemlock Woolly Adelgid,Jan  8 2020 ,Jim Esden,Aerial Survey Ground Check,43.8114247609882,-72.2152162790222,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
500339.984593975,106666.092823824,West Windsor,3150,Emerald Ash Borer,Jan 23 2020 ,Jim Esden,Credible Report,43.4601578646594,-72.4957538843078,West Windsor,,,,,,,,,Jim Esden,,,,,,,,,,
522160.952285366,147232.723183187,Linny Levin Trail - east,3151,Hemlock Woolly Adelgid,Feb  3 2020 ,Jim Esden,Visual Survey,43.8250339384016,-72.2245074510498,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
522306.151558242,147110.991478403,Linny Levin Trail - west,3152,Hemlock Woolly Adelgid,Feb  3 2020 ,Jim Esden,Visual Survey,43.8238502801327,-72.2227349798168,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
522604.991388504,149123.024284295,Houghton Hill Rd.,3153,Hemlock Woolly Adelgid,Feb  3 2020 ,Jim Esden,Visual Survey,43.8419520588194,-72.2189284562988,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
516021.743036659,144593.028977276,Norford Lake,3154,Hemlock Woolly Adelgid,Feb  4 2020 ,Jim Esden,Visual Survey,43.8014210444776,-72.3008893658203,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
508772.421731243,149879.248227962,CLOVER HILL WMA,3155,Hemlock Woolly Adelgid,Feb 19 2020 ,Jim Esden,Visual Survey,43.8491326835123,-72.3908902406616,Strafford,,,,,,,,,Jim Esden,,,,,,,,,,
517238.621265389,147018.163976711,Rt. 132 and Gove Hill Rd.,3156,Hemlock Woolly Adelgid,Feb 19 2020 ,Jim Esden,Visual Survey,43.8232226568864,-72.2857047319336,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
460674.27024167,107580.730633177,Elfin Lake,3157,Hemlock Woolly Adelgid,Feb 21 2020 ,Jim Esden,Visual Survey,43.4673919406108,-72.9859538368434,Wallingford,,,,,,,,,Jim Esden,,,,,,,,,,
454052.127159514,177243.838795363,Lower Notch Rd.,3158,Hemlock Woolly Adelgid,Feb 29 2020 ,Jim Esden,Visual Survey,44.0939891698679,-73.0737935318049,Bristol,,,,,,,,,Jim Esden,,,,,,,,,,
506523.337851418,89315.9973561196,Skitchewaug Wildlife Management Area,3159,Hemlock Woolly Adelgid,Mar 15 2020 ,Jim Esden,Visual Survey,43.3040343788731,-72.419600605957,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
441996.189545531,111204.368619667,Buczek Marsh WMA,3161,Elongate Hemlock Scale,Apr 24 2020 ,Jim Esden,Visual Survey,43.4987873706385,-73.2172251939697,Poultney,,,,,,,,,Jim Esden,,,,,,,,,,
460536.748068558,96504.7735115801,Otter Creek WMA,3162,Hemlock Woolly Adelgid,Apr 24 2020 ,Jim Esden,Visual Survey,43.3676801090688,-72.9868985414429,Danby,,,,,,,,,Jim Esden,,,,,,,,,,
496899.728448259,33179.9051492032,Vernon,3163,Hemlock Woolly Adelgid,Apr 27 2020 ,Jim Esden,Visual Survey,42.7986506614865,-72.537928938858,Vernon,,,,,,,,,Jim Esden,,,,,,,,,,
495707.531886792,36613.0759036727,Brattleboro Cercosimo,3164,Hemlock Woolly Adelgid,Apr 27 2020 ,Jim Esden,Visual Survey,42.8295546027165,-72.552509427063,Brattleboro,,,,,,,,,Jim Esden,,,,,,,,,,
442132.334415179,132580.579331147,Half Moon Sp,3165,Hemlock Woolly Adelgid,May 14 2020 ,Jim Esden,Visual Survey,43.6912282229589,-73.217826008789,Hubbardton,,,,,,,,,Jim Esden,,,,,,,,,,
440180.769889491,128019.974413822,Bomoseen SP Glen Lk Block,3166,Hemlock Woolly Adelgid,May 14 2020 ,Jim Esden,Visual Survey,43.6500360524487,-73.2415474653168,Castleton,,,,,,,,,Jim Esden,,,,,,,,,,
452596.544026715,129076.086388589,West Rutland State Forest,3167,Hemlock Woolly Adelgid,May 19 2020 ,Jim Esden,Visual Survey,43.6603798996364,-73.0876731828871,Rutland Town,,,,,,,,,Jim Esden,,,,,,,,,,
442698.023349194,109087.32856051,lake st. catherine state park,3168,Hemlock Woolly Adelgid,May 26 2020 ,Jim Esden,Visual Survey,43.4797780200509,-73.2083201408387,Poultney,,,,,,,,,Jim Esden,,,,,,,,,,
462923.163477142,107456.881056922,Rt. 140,3169,Hemlock Woolly Adelgid,May 26 2020 ,Jim Esden,Visual Survey,43.4664446916752,-72.9582310914917,Wallingford,,,,,,,,,Jim Esden,,,,,,,,,,
466793.723981016,121068.901181729,Aitkins SF,3170,Hemlock Woolly Adelgid,May 26 2020 ,Jim Esden,Visual Survey,43.5891428505074,-72.9112387895508,Mendon,,,,,,,,,Jim Esden,,,,,,,,,,
464144.265585297,105783.75836136,White Rock Recreation Area,3171,Hemlock Woolly Adelgid,May 29 2020 ,Jim Esden,Visual Survey,43.4513611757569,-72.9429531097412,Wallingford,,,,,,,,,Jim Esden,,,,,,,,,,
460649.735526637,107536.433104212,Elfin Lake,3173,Hemlock Woolly Adelgid,Nov 24 2020 ,Jim Esden,Visual Survey,43.466974188047,-72.9862548112793,Wallingford,,,,,,,,,Jim Esden,,,,,,,,,,
